Echantillon,Latitude,Longitude,N,P,K,B2_2024_11,B3_2024_11,B4_2024_11,B5_2024_11,B6_2024_11,B7_2024_11,B8_2024_11,B8A_2024_11,B11_2024_11,B12_2024_11,NDVI_2024_11,SAVI_2024_11,EVI_2024_11,GNDVI_2024_11,NDRE_2024_11,NDMI_2024_11,MNDWI_2024_11,BSI_2024_11,SI_2024_11,VSSI_2024_11,B2_2025_01,B3_2025_01,B4_2025_01,B5_2025_01,B6_2025_01,B7_2025_01,B8_2025_01,B8A_2025_01,B11_2025_01,B12_2025_01,NDVI_2025_01,SAVI_2025_01,EVI_2025_01,GNDVI_2025_01,NDRE_2025_01,NDMI_2025_01,MNDWI_2025_01,BSI_2025_01,SI_2025_01,VSSI_2025_01,x_m,y_m,block
100,32.26651486,-6.867879914,1239.45,21.46,28.76,0.05534999817609787,0.08619999885559082,0.1441999971866608,0.1676999926567078,0.1766500025987625,0.1886499971151352,0.195700004696846,0.2052000015974045,0.2779000103473663,0.2655999958515167,0.15151517232506673,0.09197524835342519,0.07823063216929654,0.38843562991460273,0.10056317891648771,-0.17356419524032826,-0.526503724580831,0.2541038427728264,0.07381024159539694,-1.5271000117063522,0.05070000141859055,0.07670000195503235,0.1317999958992004,0.1446000039577484,0.1554999947547913,0.164499998092651,0.1809999942779541,0.1805000007152557,0.2487999945878983,0.2383999973535538,0.15728900181103017,0.09079724219982506,0.07728315108723374,0.4047341615942051,0.1104275488497427,-0.15774779411024578,-0.5287250197603072,0.24318144358525914,0.05931391805131916,-1.410599946975708,361582.92286309414,186684.57027720707,2
101,32.24024486,-6.900046577,2605.35,50.85,89.35,0.07005000114440918,0.1180000007152557,0.2052000015974045,0.2221000045537949,0.2347999960184097,0.2497999966144562,0.2682999968528748,0.2644500136375427,0.3531000018119812,0.3364000022411346,0.1332629257206498,0.09722649515550012,0.07990881444191297,0.38907583923045547,0.08704142927408566,-0.13646605246997454,-0.49904478738373237,0.2453019626629576,0.11878284140089511,-2.131499990820885,0.0689999982714653,0.1164000034332275,0.1967999935150146,0.2134999930858612,0.2243999987840652,0.236599996685982,0.2662000060081482,0.2520000040531158,0.3314000070095062,0.3190999925136566,0.1498920354529496,0.10809970798675635,0.0899196854240117,0.3915316217637009,0.08270679080810703,-0.10910307809904415,-0.4801250515460822,0.22353485632091852,0.10574973975575919,-2.0821999907493587,358511.28592037293,183815.43292602606,2
102,32.21418319,-6.894169909,1772.8,42.43,69.77,0.07020000368356705,0.1080000028014183,0.1859000027179718,0.1982000023126602,0.2143500000238419,0.2265499979257584,0.2443999946117401,0.2441000044345856,0.3343000113964081,0.3197500109672546,0.13595164332058265,0.09432439868056088,0.07977416738516463,0.38706013741352135,0.1037757208183346,-0.15534822135124352,-0.5116436826116163,0.24628655069052127,0.10689243231035482,-1.935499981045723,0.0693499967455864,0.1050999984145164,0.1784999966621399,0.1905499994754791,0.2037999927997589,0.215849995613098,0.2430000007152557,0.2337000072002411,0.3188000023365021,0.3046500086784363,0.15302492123704559,0.10499186799243175,0.08988921172026837,0.39615053791821325,0.10170891442327122,-0.13492346221888427,-0.5041283393235377,0.22843204115128152,0.09712242347850086,-1.8972999900579453,359023.6019210195,180918.3455457518,2
103,32.19728485,-6.885879908,2561.68,46.05,47.28,0.0617000013589859,0.08940000087022781,0.1427000015974045,0.1492500007152557,0.2028499990701675,0.2275000065565109,0.2413000017404556,0.246299996972084,0.265749990940094,0.2164500057697296,0.25677083080524776,0.16730769191869566,0.15078758231341952,0.4593286943203425,0.24535456093767027,-0.04822007593799975,-0.4965507352946816,0.14821841301078695,0.05752158707228893,-1.741200014948845,0.05290000140666962,0.08070000261068344,0.1252000033855438,0.1246500015258789,0.1760500073432922,0.197300001978874,0.221900001168251,0.2134499996900558,0.2248499989509583,0.190650001168251,0.278594054265206,0.1712312547447867,0.1533606069593097,0.46662259196169453,0.26264418095881253,-0.006603240683417771,-0.4717721981075552,0.12042890141582024,0.04286765256268144,-1.5741000175476072,359778.22085514,179033.86487560783,2
104,32.19375153,-6.91904658,1490.12,54.23,44.3,0.05864999815821648,0.09965000301599503,0.1668000072240829,0.1976999938488007,0.2197500020265579,0.2318000048398972,0.2249000072479248,0.2512499988079071,0.3057000041007996,0.2795499861240387,0.14832779609117464,0.09773466257860948,0.08133495433268215,0.3859189643659513,0.11927832880214659,-0.15228042776555933,-0.5083261304029253,0.2499173354770862,0.0854584319044971,-1.7592000663280485,0.06520000100135803,0.09989999979734421,0.160400003194809,0.1953999996185303,0.2169000059366226,0.226600006222725,0.2205999940633774,0.2425000071525574,0.2912000119686127,0.2660000026226044,0.15800522609917078,0.10249714708726528,0.08884296143037634,0.3765990521107038,0.10755881867590336,-0.13794454266356126,-0.4891332291664913,0.22484407048291535,0.07745920394735342,-1.7051999866962435,356646.12390773115,178687.18263846007,2
105,32.18758319,-6.944278246,2953.49,61.29,87.69,0.07980000227689743,0.1269000023603439,0.2046000063419342,0.2363999933004379,0.2460999935865402,0.2659499943256378,0.2727000117301941,0.2851499915122986,0.38960000872612,0.3759500086307526,0.14267756687009223,0.10452267082108126,0.08952045985007727,0.3648648745341414,0.0934713824905835,-0.1765061047995704,-0.508615682901086,0.25530790470322196,0.14647012664312611,-2.1327000856399536,0.07850000262260437,0.1228000000119209,0.2057999968528748,0.2272000014781952,0.2377000004053116,0.25330001115799,0.2757999897003174,0.2732999920845032,0.3607000112533569,0.3513999879360199,0.14534882611414343,0.10696820569432026,0.09105808807501786,0.38384343515665537,0.09210787433991265,-0.13338573651602076,-0.4920372393101604,0.23045179784313527,0.12674997960295184,-2.1623999327421193,354257.5028428331,178038.28588962727,1
106,32.1875082,-6.957111584,1180.2,20.37,28.3,0.05094999819993973,0.07715000212192535,0.1293999999761581,0.1473499983549118,0.1533000022172928,0.1640499979257584,0.1790000051259995,0.189300000667572,0.2743499875068665,0.2567499876022339,0.16083010430749278,0.09203365568430469,0.07881648880062726,0.39761858178624226,0.12461013607562298,-0.21032311397380046,-0.561024155454951,0.2742622477569471,0.070439355891061,-1.3877000212669373,0.0390000008046627,0.06179999932646751,0.1074000000953674,0.1177000030875206,0.124499998986721,0.139899998903275,0.1480000019073486,0.1513999998569489,0.214699998497963,0.2034000009298325,0.15896633255540504,0.0806195427012361,0.0676711812591188,0.4108675007773053,0.12523224182628595,-0.18389852862470268,-0.5529837244902939,0.2653702519535454,0.043669979894120706,-1.153400011360645,353047.5439077716,178047.95165859512,1
107,32.1914182,-6.971603247,1216.97,20.85,32.1,0.05370000004768372,0.08240000158548355,0.1410000026226044,0.1597000062465668,0.1673000007867813,0.1846999973058701,0.2166000008583069,0.207749992609024,0.2804999947547913,0.250900000333786,0.21140938839036855,0.1322294739893595,0.11386570698587094,0.4488294238366183,0.13076605356195675,-0.1285455528703592,-0.5458803930041322,0.21856027266266023,0.07037744877760412,-1.6232000142335894,0.05260000005364418,0.0812000036239624,0.1319999992847443,0.1458999961614609,0.1638000011444092,0.172099992632866,0.2083999961614609,0.1920000016689301,0.2531000077724457,0.2305999994277954,0.22444182630533727,0.1363636315278997,0.11893641771380857,0.4392264923774854,0.13643091348635697,-0.0968580956296771,-0.5142087878376945,0.19207554561442733,0.05836486164750099,-1.5395999699831011,351687.90385269123,178501.8854486872,1
108,32.21371487,-6.954701589,3061.69,61.93,86.64,0.07415000349283218,0.1200999990105629,0.2159000039100647,0.2400999963283539,0.2504999935626984,0.2737999856472015,0.2822999954223633,0.2832500040531158,0.400299996137619,0.3669500052928925,0.1332797901806356,0.09977959059813458,0.08211418294215535,0.4030815065922052,0.08244961805839349,-0.17286844711602703,-0.5384319738681748,0.2670539260190218,0.14689008570144416,-2.250799998641014,0.07419999688863754,0.1158000007271767,0.2010000050067902,0.224700003862381,0.2371000051498413,0.25314998626709,0.2714000046253204,0.2682499885559082,0.3679499924182892,0.3567500114440918,0.14902624477998871,0.10859728340371683,0.09162371478579454,0.4018595076067467,0.08834564413225007,-0.15101272869071503,-0.5212402992097812,0.24421846364442584,0.13126616400607816,-2.1304000467061996,353318.0258858765,180949.77038980532,1
109,32.24688488,-6.972841588,2542.45,48.88,74.92,0.06560000032186508,0.1055999994277954,0.1858000010251999,0.2116499990224838,0.2236499935388565,0.2370000034570694,0.245399996638298,0.2578499913215637,0.3707999885082245,0.3567000031471252,0.13821891418791274,0.09600514781353459,0.07975590889776053,0.3982905936725072,0.09840254132235919,-0.20350534678543203,-0.5566750529795776,0.2830797557786693,0.13226435706783765,-1.9447999894618988,0.06279999762773514,0.1033999994397163,0.1759999990463257,0.1992000043392181,0.2076500058174133,0.221349999308586,0.2314999997615814,0.241349995136261,0.341949999332428,0.3327000141143799,0.13619632083783564,0.09173553849282734,0.07638315490471248,0.3825022402056382,0.0956758387278425,-0.19260615494417963,-0.535646121061551,0.2753462627015536,0.11376676960431098,-1.8306999951601028,351663.84886671,184652.5075251281,1
110,32.24679655,-6.985013259,2472.04,33.82,63.01,0.06480000168085098,0.1041999980807304,0.1844999939203262,0.2084500044584274,0.2194000035524368,0.2336000055074692,0.24269999563694,0.2474000006914139,0.3398000001907349,0.3255999982357025,0.13623596208579988,0.09415444732328572,0.07807050945120292,0.399250503502976,0.08544476408361251,-0.16669528769546194,-0.5306306362535751,0.26063957533855603,0.110638879462595,-1.9275999516248703,0.0608999989926815,0.1004000008106232,0.18019999563694,0.1984499990940094,0.2112500071525574,0.224050000309944,0.2423000037670135,0.2373500019311905,0.3246999979019165,0.3146499991416931,0.14698226762295735,0.10097562304097171,0.08316594164228473,0.4140647815783115,0.08926113505371604,-0.1453262676314592,-0.5276405486778852,0.24959781147560592,0.10216685406114578,-1.911699995398521,350517.01386214973,184660.06641326268,1
111,32.24217987,-7.00684325,3400.0,98.6,40.06,0.05460000038146973,0.08470000326633453,0.1024999991059303,0.1578000038862228,0.238649994134903,0.2799000144004822,0.2694000005722046,0.2910999953746796,0.2401500046253204,0.1968999952077866,0.44877655596112725,0.2871315544120072,0.28290053958288053,0.5216040519120826,0.296948076210698,0.057403582751690795,-0.4785285427245657,0.027975703320387933,0.047285534759875514,-1.6900999918580055,0.07069999724626541,0.1005000025033951,0.1357000023126602,0.1729000061750412,0.209649994969368,0.23139999806881,0.24269999563694,0.2474499940872192,0.2629500031471252,0.2306499928236008,0.2827695391683427,0.18271856826168698,0.17522023910196932,0.4143356453663599,0.17735217720545585,-0.040047478530273566,-0.4469665639597466,0.11972475620425561,0.06064941633885023,-1.690999984741211,348452.54486394755,184179.73423830065,1
112,32.25646988,-7.017748259,3078.86,99.23,43.72,0.04560000076889992,0.07119999825954437,0.1101000010967255,0.1800999939441681,0.2340500056743622,0.258650004863739,0.2745999991893768,0.2736499905586243,0.2973000109195709,0.2615500092506409,0.4276059203085685,0.2789081011180973,0.2581282922613977,0.5882012777390947,0.20617079802392746,-0.0396922736304507,-0.6135685384381049,0.11984608370405164,0.07775882060622942,-1.7811000049114227,0.02765000052750111,0.04484999924898148,0.0535999983549118,0.09470000118017197,0.1949999928474426,0.226950004696846,0.2194000035524368,0.2372000068426132,0.1817499995231628,0.1283999979496002,0.6073260198967639,0.3217335151133629,0.3108070231040606,0.660548729583475,0.4293461939998275,0.09385517548736856,-0.6041482807230361,-0.024253744050830098,0.023336699566113936,-1.27530001103878,347449.69991749554,185779.73642191832,1
113,32.25208487,-6.975248257,1291.41,24.23,34.67,0.04695000126957893,0.07859999686479568,0.1433999985456467,0.1676999926567078,0.1800000071525574,0.1967999935150146,0.2003999948501587,0.2134499996900558,0.3248000144958496,0.307200014591217,0.16579405827124538,0.10132732297458326,0.0833979502904934,0.43655914396314077,0.1200315042160461,-0.23686218049336033,-0.6103123700723827,0.3086437199155302,0.09977856919235249,-1.5617999732494354,0.04780000075697899,0.08070000261068344,0.1372999995946884,0.1534000039100647,0.1680500060319901,0.178249999880791,0.193900004029274,0.1960500031709671,0.2822999954223633,0.265500009059906,0.1708937308103243,0.10214148975183046,0.08528207053664992,0.41223597330344225,0.12204892910179174,-0.18563626902404248,-0.5553718825033016,0.2690155602823186,0.07495065134224888,-1.4946000128984451,351445.8198902152,185232.37925351856,1
114,32.26836818,-6.727043247,1294.0,25.73,35.69,0.06665000319480896,0.09880000352859497,0.1685000061988831,0.1877499967813492,0.2036000043153763,0.2148499935865402,0.2190999984741211,0.2236499935388565,0.2676500082015991,0.2600499987602234,0.130546933783913,0.08551147815824862,0.0731118668567508,0.37842086759746996,0.08726299833478894,-0.09974321307011202,-0.46077227127107023,0.20833911784918396,0.06960238430099963,-1.740400016307831,0.03420000150799751,0.04699999839067459,0.08959999680519104,0.1026000007987022,0.1125999987125397,0.119300000369549,0.1260000020265579,0.1272000074386597,0.1695999950170517,0.1647000014781952,0.16883119318076475,0.07629961978925012,0.06467203105215244,0.456647416119698,0.10704963294648083,-0.14749659431344628,-0.5660203129811524,0.23605147627007747,0.02793311943001031,-0.9839999973773954,374851.0708476661,186712.3759710217,4
115,32.25102818,-6.733423242,1253.62,16.48,32.38,0.06809999793767929,0.0982000008225441,0.1609999984502792,0.179299995303154,0.1889999955892563,0.2018000036478043,0.2119999974966049,0.214699998497963,0.2714999914169312,0.262800008058548,0.13672922108250896,0.0876288647476042,0.076473232769823,0.36686008034763967,0.08984772503024574,-0.12306100343655985,-0.46875843593032207,0.21386471703978832,0.07135019993226523,-1.6685999780893324,0.06485000252723694,0.0925000011920929,0.1515000015497208,0.1628500074148178,0.1770000010728836,0.188500002026558,0.2040999978780746,0.1986999958753586,0.2484000027179718,0.2413000017404556,0.1479189996205701,0.09221598240450807,0.08083725999967778,0.3762643178003377,0.09915637680858097,-0.09790056283678092,-0.45731885972547287,0.1957838121427804,0.05993892108817577,-1.5929999947547913,374225.57684093114,184797.7291967382,4
116,32.25448485,-6.748501572,1732.27,27.23,33.46,0.04940000176429749,0.08219999819993973,0.1415999978780746,0.1589999943971634,0.1784999966621399,0.1925999969244003,0.2060000002384186,0.2056999951601028,0.261900007724762,0.2485000044107437,0.18527043303806587,0.11396885766302164,0.09554329615972121,0.4295628115188732,0.12805045783407124,-0.119469985927575,-0.5222319264996278,0.22476855617827113,0.06508215307477717,-1.5735999941825867,0.04690000042319298,0.0714000016450882,0.126800000667572,0.1404000073671341,0.1668000072240829,0.179900005459785,0.2108000069856644,0.1923000067472458,0.2304999977350235,0.2177000045776367,0.24881517821396873,0.15042980936707703,0.12964164260999658,0.4939759056811356,0.15599638419694342,-0.044640812358900855,-0.5269956803233456,0.16195120307417105,0.05017985056205986,-1.5452000349760056,372810.02889071155,185199.18855408602,4
117,32.26126986,-6.76307324,1460.02,27.93,35.44,0.05629999935626984,0.08860000222921371,0.1586000025272369,0.1834000051021576,0.1952999979257584,0.2071000039577484,0.2187999933958054,0.221900001168251,0.2928000092506409,0.2849000096321106,0.15951243073498006,0.10291769628726215,0.08609099677882535,0.42355235067037333,0.09499135301126933,-0.14464428328263865,-0.5353959106968119,0.2426703615744623,0.08341872545578967,-1.709799975156784,0.04890000075101852,0.07925000041723251,0.1469999998807907,0.1618500053882599,0.1772499978542328,0.189050003886223,0.2054000049829483,0.2023999989032745,0.2671500146389008,0.2607499957084656,0.1657207835709823,0.10276866160651858,0.08485166237829422,0.4431758360418419,0.11132462024965424,-0.13067401748219792,-0.5424365055203101,0.23913531857764134,0.0696593651706099,-1.60350002348423,371447.1418757815,185969.20537651674,4
118,32.27977819,-6.772396578,1304.89,24.12,35.9,0.05950000137090683,0.0877000018954277,0.1472000032663345,0.1691000014543533,0.1823000013828278,0.1965000033378601,0.2046000063419342,0.2153999954462051,0.3113000094890594,0.2770000100135803,0.16316089069000886,0.10108007001901276,0.08741738376546898,0.39993157972012916,0.12041610986907254,-0.20682302707130867,-0.560401004143741,0.26902850715054755,0.0862301057456971,-1.5836000442504883,0.0575999990105629,0.08410000056028366,0.1351999938488007,0.15625,0.1665499955415726,0.182349994778633,0.1982000023126602,0.2011000066995621,0.2819499969482422,0.2592499852180481,0.18896223455379782,0.11339094448169526,0.09984786602820492,0.40417995106982024,0.12550722186431076,-0.17442464769358362,-0.5404999240379734,0.23976519967804524,0.07309553254106049,-1.498799979686737,370595.897878318,188032.5310884397,3
119,32.29129485,-6.783476576,1567.72,34.73,33.4,0.05559999868273735,0.08569999784231186,0.1570000052452087,0.1821999996900558,0.1940000057220459,0.2117000073194504,0.2160000056028366,0.2276999950408936,0.2980000078678131,0.2680999934673309,0.1581769396341564,0.10137456980151881,0.08472142269735637,0.43188599880917256,0.11100267339525212,-0.15953307384519314,-0.5532968629471205,0.2524084835996232,0.07989380016262525,-1.693600058555603,0.0494999997317791,0.07500000298023224,0.1376000046730042,0.1550000011920929,0.1711000055074692,0.18469999730587,0.1958000063896179,0.1961999982595444,0.2465000003576279,0.2331999987363815,0.17456508581553998,0.10475162156958595,0.0881738030352044,0.44608566759063556,0.11731206439199601,-0.11462806484277234,-0.5334369986420546,0.22052748050425608,0.057483799771916866,-1.5170000493526459,369569.3428862409,189323.03072412295,3
120,32.29166486,-6.797259909,1927.4,42.69,40.76,0.07199999690055847,0.1081999987363815,0.1803999990224838,0.2029000073671341,0.220100000500679,0.2326000034809113,0.2386000007390976,0.2469999939203262,0.328000009059906,0.3016000092029572,0.1389021518158198,0.0949945621301079,0.08169567816464018,0.37600923247961804,0.0980217522315431,-0.15778328029810484,-0.50389730832439,0.24151405228237513,0.0989248057510377,-1.878600001335144,0.06004999950528145,0.0929500013589859,0.1562000066041946,0.1790000051259995,0.2138999998569489,0.233799993991852,0.2337000072002411,0.2488999962806702,0.2788499891757965,0.2466499954462051,0.19876890908793263,0.13063265433280102,0.11261097385927596,0.43088933636089455,0.16335590269111236,-0.08808893221480338,-0.4999999786159742,0.19388033534398472,0.06877834856038455,-1.7636000663042068,368271.98886605026,189381.34273808723,3
121,32.27064319,-6.79060991,1397.97,29.35,35.1,0.06430000066757202,0.09600000083446503,0.1700000017881393,0.184799998998642,0.1973000019788742,0.2084999978542328,0.2248000055551529,0.2198999971151352,0.3023999929428101,0.2820000052452087,0.13880446456161954,0.09186410927127336,0.07772829624179546,0.40149626481852824,0.08673090775097089,-0.14719269245362937,-0.5180722761397942,0.2407091110150457,0.08527679959602352,-1.782000035047531,0.05689999833703041,0.08959999680519104,0.1562999933958054,0.1597999930381775,0.1679999977350235,0.181500002741814,0.2110999971628189,0.1923000067472458,0.2608000040054321,0.2527999877929688,0.14915624666874644,0.09476597480429036,0.07955172999059101,0.4040572078178906,0.09230336164888124,-0.10531893751696392,-0.4885844929098135,0.21763246712700293,0.06593023782897944,-1.6577999591827393,368867.12483270816,187042.5460860519,3
122,32.26760319,-6.809678249,2623.79,65.01,54.87,0.06939999759197235,0.1070000007748604,0.1643999963998795,0.2044000029563904,0.2325000017881393,0.2495000064373016,0.2603999972343445,0.2657999992370605,0.3348000049591064,0.2958000004291534,0.22598870538387414,0.15570934498584374,0.13902566353639695,0.4175285706945274,0.13058272195589232,-0.12500001230776295,-0.515617928275446,0.20434258999738433,0.09903384161058422,-1.9099999666213994,0.06554999947547913,0.09825000166893005,0.1568000018596649,0.1859499961137772,0.1964000016450882,0.214450001716614,0.2310999929904938,0.2323500066995621,0.3005000054836273,0.2802000045776367,0.19154419161048442,0.12552087773697035,0.1105473669093365,0.4033702537495766,0.11092519761603992,-0.13054930880697263,-0.5072100305445476,0.2130778098081874,0.08420010291209223,-1.7429999709129333,367066.5918516234,186729.63434895762,3
123,32.26476486,-6.822394915,2162.39,48.86,44.69,0.06340000033378601,0.0982000008225441,0.1692000031471252,0.193000003695488,0.2076999992132187,0.2243999987840652,0.229200005531311,0.239099994301796,0.321399986743927,0.2917999923229218,0.1506024119643323,0.10017809740303818,0.08479846464043961,0.4001221801048453,0.1066882451129044,-0.16745365481057387,-0.531935157300474,0.25280896941525755,0.09378451366446507,-1.7956000417470928,0.05660000070929527,0.08754999935626984,0.1495999991893768,0.1657499969005585,0.1820999979972839,0.194749996066093,0.2111999988555908,0.2108999937772751,0.2854500114917755,0.2669999897480011,0.17073170684387,0.10734200709709349,0.09143264276035826,0.41389121280510427,0.11987255508911711,-0.14950168315661805,-0.5305630183629249,0.23795974737164657,0.07621515014187086,-1.6288999915122984,365864.5258506814,186431.2357130037,3
124,32.26956319,-6.842998252,1643.45,48.17,36.09,0.06639999896287918,0.100100003182888,0.1703999936580658,0.2067999988794327,0.2299000024795532,0.2428999990224838,0.2287999987602234,0.2542000114917755,0.3107999861240387,0.2818000018596649,0.14629260036325947,0.09741993815819193,0.08327630354761471,0.3913043308777231,0.10281998143851494,-0.15196439864511663,-0.5127768019263417,0.23956721690938904,0.08758343666773794,-1.7957999557256699,0.0632999986410141,0.09619999676942825,0.1588000059127808,0.195700004696846,0.219200000166893,0.23589999973774,0.2257999926805496,0.2454999983310699,0.2888999879360199,0.2759999930858612,0.17420693405775733,0.11361064923294806,0.09830675420335974,0.40248447128837556,0.1128739645955962,-0.12259568196852438,-0.5003895048544154,0.21525516490789554,0.07973639467284688,-1.7305999994277954,363931.20489019406,186989.81409339036,3
125,32.26090986,-6.845983247,1988.84,31.09,46.8,0.07020000368356705,0.1058000028133392,0.1821999996900558,0.2061000019311905,0.2169999927282333,0.2280000001192093,0.2388000041246414,0.2457000017166138,0.3370999991893768,0.3120000064373016,0.13444181422158902,0.0921824172640938,0.0783716494456429,0.3859547250365672,0.0876494010138248,-0.17068934594266097,-0.52223977152382,0.25389350370564046,0.1051752019170999,-1.8934000134468074,0.06140000000596046,0.09780000150203705,0.1664000004529953,0.183799996972084,0.198400005698204,0.208100005984306,0.229200005531311,0.2270999997854233,0.3023999929428101,0.2975000143051147,0.15874621832553965,0.10518089212599249,0.08884613885283464,0.4018348648354575,0.10537844499793066,-0.1376974933858377,-0.5112443622428018,0.23465892530186738,0.08996400222635259,-1.7824000269174576,363636.76386365143,186034.41499519738,3
126,32.26227652,-6.796281578,2489.97,60.57,67.41,0.06830000132322311,0.1071999967098236,0.1888000071048737,0.2180999964475632,0.227400004863739,0.2416999936103821,0.2520000040531158,0.2572999894618988,0.3472999930381775,0.3219999969005585,0.1433756697029995,0.10076530006167618,0.08437691344373341,0.4031180585540631,0.08245686599440544,-0.15901883745800438,-0.5282728299580495,0.2519850456841703,0.11183059668185714,-1.9896000623703003,0.0617000013589859,0.09889999777078629,0.1733999997377396,0.1959999948740005,0.2149000018835068,0.227349996566772,0.2427999973297119,0.2405499964952469,0.3187499940395355,0.3122999966144562,0.16674675135564268,0.11362147644745572,0.09530610308209123,0.4211296494033404,0.10205017157247968,-0.13525064151346775,-0.5263977015524466,0.23554885662167813,0.09954562205940487,-1.8831999897956848,368320.51888250944,186122.1612246295,3
127,32.25428652,-6.805158249,1551.08,27.28,39.37,0.05990000069141388,0.09520000219345093,0.160400003194809,0.1815000027418137,0.191100001335144,0.2044000029563904,0.2132000029087067,0.2213000059127808,0.3014000058174133,0.2750000059604645,0.14132761967337992,0.09065933953469078,0.07646189822061181,0.3826199688081985,0.09880834711274225,-0.17139526086610127,-0.5199193114953102,0.25676963112922235,0.08288500339627268,-1.6776000261306765,0.05620000138878822,0.08569999784231186,0.1472000032663345,0.1641999930143356,0.1732999980449677,0.187099993228912,0.2041999995708466,0.2001000046730042,0.2761000096797943,0.2696999907493591,0.16220829733093195,0.10042282613560068,0.0855393421049039,0.40876165014548016,0.0985451874499724,-0.14969812320309386,-0.5262576212069074,0.2382624081249245,0.07446417005653848,-1.5856000185012817,367472.44990156125,185247.623766459,3
128,32.23305782,-6.805158249,1068.75,11.53,29.29,0.04989999905228615,0.07795000076293945,0.1348000019788742,0.1524000018835068,0.1621499955654144,0.1729000061750412,0.1796000003814697,0.1872500032186508,0.2465000003576279,0.238999992609024,0.14249363207305304,0.08251473159274324,0.06938636103397487,0.394680639767709,0.10260562552341612,-0.1570053970971849,-0.519494524558685,0.2485265262185063,0.05891349826359748,-1.4161000102758408,0.04814999923110008,0.07045000046491623,0.1237000003457069,0.1394000053405762,0.1485500037670135,0.160549998283386,0.1767999976873398,0.1736499965190887,0.2222999930381775,0.221000000834465,0.17670548257071167,0.0995003075679723,0.08521222362705669,0.43013143614586413,0.10940741372191005,-0.11400650537254456,-0.5187019485039017,0.21201505965405504,0.04912829864693879,-1.3615999892354012,367440.7595325194,182894.23169888722,3
129,32.22002652,-6.768451569,3316.16,88.26,168.4,0.08020000159740448,0.1278000026941299,0.2284000068902969,0.2639000117778778,0.2705999910831451,0.2874000072479248,0.2973999977111816,0.3052999973297119,0.371399998664856,0.3695999979972839,0.1312285851765131,0.10089684711157373,0.08348254115672288,0.3988711064358268,0.07273363460413276,-0.1106459348744097,-0.4879807588533381,0.22733784009977193,0.13726943876272202,-2.3734000176191326,0.07980000227689743,0.1265999972820282,0.2280000001192093,0.2594000101089478,0.2770000100135803,0.290899991989136,0.3050000071525574,0.3052000105381012,0.3641999959945679,0.3596000075340271,0.14446530176053438,0.11181027080054591,0.09279345309129788,0.4133457081190142,0.08111937419971364,-0.08846382019596535,-0.48410758248427654,0.2122824823902854,0.13096632130353927,-2.411800041794777,370880.5598541495,181403.61777098582,4
130,32.22778817,-6.732774901,1817.94,37.27,48.45,0.06520000100135803,0.0997999981045723,0.1703000068664551,0.1935500055551529,0.2104000002145767,0.2237000018358231,0.2366999983787537,0.2459000051021576,0.317550003528595,0.2991000115871429,0.16314493978728345,0.10981255423644774,0.09381179755436875,0.40683507072229613,0.11912617626194988,-0.14587280960890972,-0.5217443489880976,0.2354542684113715,0.09497920973490004,-1.8354000300168996,0.05719999969005585,0.09200000017881393,0.1581999957561493,0.1808999925851822,0.2001000046730042,0.209600001573563,0.2280000001192093,0.2303999960422516,0.298799991607666,0.2815000116825104,0.18073538303416173,0.11814489622195365,0.09981696213554969,0.4249999980897984,0.12035012084952344,-0.13439634105151496,-0.5291709192580274,0.23147398314763454,0.08411220112829199,-1.746999979019165,374253.74990778643,182220.55977996252,4
131,32.23350484,-6.697196564,3260.8,90.37,133.73,0.1037999987602234,0.1472000032663345,0.2476000040769577,0.2649999856948853,0.2741000056266785,0.289900004863739,0.305400013923645,0.2939000129699707,0.3447999954223633,0.3601000010967255,0.10452080987473587,0.082336194955299,0.07180125276669205,0.3495360236395435,0.05170876237683893,-0.06059671004580775,-0.40162600057125164,0.18290733267187556,0.12416247872974397,-2.4706000834703445,0.1066000014543533,0.1538999974727631,0.266400009393692,0.2813000082969666,0.2921499907970428,0.303250014781952,0.3339999914169312,0.3125,0.3571000099182129,0.3638499975204468,0.11259157531542019,0.09214828513282557,0.07923482213727626,0.369133014298454,0.05254292895679276,-0.03342500133588409,-0.39765168123045813,0.1718823646035736,0.12993083772329328,-2.6942000091075897,377614.2828730607,182812.0649315447,4
132,32.2389415,-6.660248234,1428.46,29.53,45.71,0.06679999828338623,0.1032000035047531,0.1700000017881393,0.1961999982595444,0.2020000070333481,0.2150000035762787,0.2231999933719635,0.2222000062465668,0.2829999923706055,0.277099996805191,0.13530008164639526,0.08934167914032788,0.0763402466213145,0.36764703017104544,0.06214150966745778,-0.11813512557252134,-0.46556185997039423,0.21938089555333895,0.07841929698176386,-1.7595999687910078,0.06244999915361404,0.09380000084638596,0.1669999957084656,0.1903000026941299,0.2028000056743622,0.212449997663498,0.218299999833107,0.2223999947309494,0.2788000106811523,0.2700499892234802,0.1331430173503941,0.0869196956675559,0.07320519528181728,0.39891060018184393,0.07778045107661147,-0.12170591318988504,-0.49651101345868387,0.22716950788574372,0.07528993987995135,-1.738899976015091,381103.105847954,183372.11581466344,6
